Title,URL
Walther Heinrich - Real Estate Investment Specialist,https://www.linkedin.com/in/walther-heinrich-6a64a444
Herwig Schwarz - Division Manager Real Estate ...,https://www.linkedin.com/in/herwig-schwarz/en
"Tina Meyer - Licensed Real Estate Broker - Berlin, Germany",https://de.linkedin.com/in/chrisameyer1/en
Charles Kingston – CEO and Publisher – REFIRE Ltd.,https://de.linkedin.com/in/charles-kingston-a93a565
Andreas Krieger - Geschäftsführer | Partner,https://de.linkedin.com/in/andreaskrieger/en
"Tim Hennes – Senior Director, Fund Management ...",https://de.linkedin.com/in/timhennes
Etai G. - Managing Partner - B&G Holding GmbH & ...,https://il.linkedin.com/in/etaigranit
Kai Plummer - International Real Estate Developer,https://uk.linkedin.com/in/kai-plummer-86b020208
Zeeshan M. - Construction Project Manager - Buildspace,https://in.linkedin.com/in/mohammze
Jeff Germany - Sr. Manager Real Estate Application,https://www.linkedin.com/in/jeff-germany-a9654b5
Clemens Schäfer - Head of Real Estate APAC & EMEA,https://de.linkedin.com/in/clemens-sch%C3%A4fer-449b2556/en
Diana Bronstein - Real Estate Allocation,https://de.linkedin.com/in/dianabronstein/en
Francesca Gradi - REAL ESTATE BUSINESS,https://ch.linkedin.com/in/francesca-gradi-5745b062
"Max Mueller - Munich, Bavaria, Germany",https://www.linkedin.com/in/maxmueller
"Sabrina Germany NALP,CAM - PRG Real Estate",https://www.linkedin.com/in/sabrina-germany-nalp-cam-69663131
Christopher Matthies - Managing Director,https://be.linkedin.com/in/christopher-f-matthies
Katharina Ertz - Investment Analyst - Heimstaden,https://de.linkedin.com/in/katharina-ertz-327b3251/en
"Alexandros Geronymos, CFA - Portfolio Manager",https://de.linkedin.com/in/alexandros-geronymos-cfa-92644055/en
Tanja Habicht - Realtor - Your Castle Real Estate,https://www.linkedin.com/in/tanja-habicht-8a80246b
"Radim Vanek – Vice President, Commercial Real Estate ...",https://de.linkedin.com/in/radimvanek
Patrik Harbusch,https://de.linkedin.com/in/patrik-harbusch-68b81519/en
Justin Zacharko - Brent Germany Team Brokered by Real,https://www.linkedin.com/in/justin-zacharko-a11657123
Oliver Sill - Senior Director - BayernLB,https://de.linkedin.com/in/oliver-sill/en
Outhman Boubacar - Facilitateur - RET Real Estate ...,https://mr.linkedin.com/in/outhman-boubacar-489323242
Dirk Sicken MBA MRICS - Strategy Consultant,https://de.linkedin.com/in/dirk-sicken-mba-mrics-17850112/en
Dr. Christian Schede – Co-Chair Global Real Estate ...,https://de.linkedin.com/in/dr-christian-schede-5b4b9b79
Omid Germany - Real Estate Agent - Safir,https://ir.linkedin.com/in/omid-germany-a11abb122
Stefan Voigt – Head of Corporate Real Estate Germany,https://de.linkedin.com/in/stefan-voigt-94a81587
Mary Germany - Sales Associate - Echols Real Estate,https://www.linkedin.com/in/mary-germany-225bbb30
Eric Rosenkranz – Associate – PwC Deutschland,https://de.linkedin.com/in/eric-rosenkranz
Matthias Stuermer - Attorney-at-law - Rechtsanwalt Stürmer,https://de.linkedin.com/in/matthias-st%C3%BCrmer-13050547/en
"Alex Ubl, MBA, CFA",https://hk.linkedin.com/in/alex-ubl-mba-cfa-a88a45128
Chris Schorah - Senior Development Manager - Art-Invest ...,https://uk.linkedin.com/in/chrisschorah
"Thomas Zabel, CIPS – Managing Partner - Savills",https://de.linkedin.com/in/zabelthomas
Harshit Sharma - Working Student - Sweet Home Real ...,https://ca.linkedin.com/in/harshit-sharma-6b3990217
Pia Ewald - Team Manager Marketing & Events,https://de.linkedin.com/in/piaewald/en
Sylvia Humphreys - Associate Broker/Realtor - Future Real ...,https://www.linkedin.com/in/sylvia-humphreys-4711bb27
Gabrielle Germany - Graphic Designer and Marketing Co ...,https://au.linkedin.com/in/gabrielle-germany-2165ab120
"Christian Hepp - Managing Director, Real Estate - BNP ...",https://uk.linkedin.com/in/christian-hepp-21861818
German Real Estate - Account Administrator,https://hk.linkedin.com/in/germanrealestateexpert
Noor Muhammad - Senior Real Estate Advisor,https://pk.linkedin.com/in/noor-muhammad-85140018b
Rene Sellner MRICS - Real Estate Product Specialist,https://uk.linkedin.com/in/rene-sellner-mrics-a65958aa
Ali Abbas - Co-Founder - Al zikr construction,https://pk.linkedin.com/in/ali-abbas-6808762b
Stefan Naumov,https://uk.linkedin.com/in/stefan-naumov-86353a
Gabriele Hartmann - PGIM Real Estate Germany AG,https://uk.linkedin.com/in/gabriele-hartmann-4786889b
Kristina Renz - Real Estate Agent,https://ca.linkedin.com/in/kristina-renz-370193271
Cate Muthoni - TSC Real Estate Germany GmbH,https://ke.linkedin.com/in/cate-muthoni-10a47528a
Rohit Saxena - United Kingdom | Professional Profile,https://uk.linkedin.com/in/rohitsax
Wolfgang Will - Transaction Manager - Accord,https://au.linkedin.com/in/wolfgangwill
Thomas Hartl - Managing Director - Morgan Stanley,https://uk.linkedin.com/in/thomas-hartl-3b8836
Nicole Smith - Real Estate Broker - Germany Trade & Invest,https://ng.linkedin.com/in/nicole-smith-4591471aa
Jorg Mayr - Head of Change Management - LLL,https://ie.linkedin.com/in/jorg-mayr-82444531
Wenzel R.B. Hoberg - Global Head of Real Estate,https://ca.linkedin.com/in/wenzel-r-b-hoberg-0044927a
Tom Sullivan - Chief Operating Officer - F3group,https://uk.linkedin.com/in/tom-sullivan-b7877b5a
Jan-Felipe Salzmann - Executive Director Real Estate,https://uk.linkedin.com/in/jan-felipe-salzmann-a8354a52
Leopold Rimmele - IRE|BS International Real Estate ...,https://hk.linkedin.com/in/leopold-rimmele-6409a8228
Ashwini Pethe - Real Estate Customer support executive,https://in.linkedin.com/in/ashwini-pethe-87307aa4
Anand Pancholi,https://uk.linkedin.com/in/anand-pancholi-22285115
Marc Berger - Founder - NexxtZone Real Estate | InTheBox,https://fr.linkedin.com/in/-marcberger/en
Damir Jumadilov - Goethe University Frankfurt - Germany,https://kz.linkedin.com/in/damir-jumadilov
Joachim V. – Director – Credit Suisse,https://ch.linkedin.com/in/joachim-v-32a01b51
Hideki Kurata - Head of Real Estate France,https://fr.linkedin.com/in/hidekikurata
Kate Headlina - Real Estate Agent - Talvins international ...,https://ng.linkedin.com/in/kate-headlina-a551a61b3
Oleksandr Szafrański - Financial Controller Germany,https://lu.linkedin.com/in/oleksandr-szafra%C5%84ski-56641066
Daniel Hasin - Principal - Bowery,https://uk.linkedin.com/in/daniel-hasin
Willi Bardohl - Bayleys Real Estate,https://nz.linkedin.com/in/willi-bardohl-83b40165
Alexandros Miskias - Real Estate Development Manager,https://gr.linkedin.com/in/alexandros-miskias-18537941
Casper Gabriel Romano Birkholz - Investor relations,https://uk.linkedin.com/in/casper-birkholz/en
Tobias Weber - CEO - PINNACLE Creative,https://uk.linkedin.com/in/tobias-weber-2a571856
irfan jutt - Real Estate Consultant - Freelance,https://ca.linkedin.com/in/irfan-jutt-876106276
Eran Perelman - Real Estate,https://il.linkedin.com/in/eran-perelman-021a0178
🗽 ola - Real Estate Assistant - REMAX ...,https://ng.linkedin.com/in/%F0%9F%97%BD-ola-35021b223
Peter Michelbach - Germany - Greater Perth Area,https://au.linkedin.com/in/peter-michelbach-05274445
Charles Baigler - Head of Direct Real Estate - Pictet Group,https://uk.linkedin.com/in/charles-baigler-282852a
Dr. James Versmissen - European Business School ...,https://uk.linkedin.com/in/jamesalex
Jenny Harbord - Senior Investment Manager Art-Invest,https://uk.linkedin.com/in/jenny-harbord-a0873776
Richard Kolb - PIER Investment Partner,https://uk.linkedin.com/in/rjtkolb
Hamide Maci - Real Estate Broker,https://al.linkedin.com/in/hamide-maci-6abb53203
Amber Hasan Naqvi - Real Estate Business and ...,https://uk.linkedin.com/in/amber-hn
Danish Sajeel - Technical University of Munich - Germany,https://pk.linkedin.com/in/danishsajeel
"Andrea Orlandi - London, England, United Kingdom",https://uk.linkedin.com/in/andrea-orlandi-138b60197
Abdou Isselmou - Assistan logistiques - RET Real Estate ...,https://mr.linkedin.com/in/abdou-isselmou-0831a0263
"Numan Nazir - Berlin, Berlin, Germany | Professional Profile",https://in.linkedin.com/in/numan-nazir-628aa95b
Gil Klopmann - Real Estate Investment Manager,https://il.linkedin.com/in/gil-klopmann-79140a19a
Gisela Janzen - Real Estate Agent - RE/MAX 100,https://ca.linkedin.com/in/giselajanzen
"Rashad Ibrahim - Larnaca, Cyprus | Professional Profile",https://cy.linkedin.com/in/rashad-ibrahim-35618574
Valentin Altergott - Real Estate Investment Specialist,https://ae.linkedin.com/in/valentin-altergott-033855127/en
"Arnaud SOURNIA - International Investments Iberia, The ...",https://es.linkedin.com/in/arnaudsournia
Puneet Sharma - Metropolia University of Applied Sciences,https://fi.linkedin.com/in/pun8sharma
Muhammad Habib - Co-Founder & CEO - Foods Now,https://kw.linkedin.com/in/muhammad-habib-bhatti
Noureen Mervani - Director - Global Real Estate,https://sg.linkedin.com/in/noureen-mervani-a64970a3
Frederic Petit - Royal Institution of Chartered Surveyors,https://fr.linkedin.com/in/fredericpetit52am/en
Birgit Massek - Royal LePage Performance Realty,https://ca.linkedin.com/in/birgit-massek-11564612b
Tanguy Verheyen - Head of Real Estate - Valorization & ...,https://be.linkedin.com/in/tanguyverheyen
Christoph Beck - Investment Professional - TPG,https://uk.linkedin.com/in/chrisbeck1800
Arantza Bayod - Founder and investor,https://be.linkedin.com/in/arantzabayod/en
Nick Moldon MRICS - Co-Founder - FORM Real Estate,https://uk.linkedin.com/in/nick-moldon-mrics-80aa2617
Jakob Rehm,https://uk.linkedin.com/in/jakob-rehm
Daniel Pecnik-Nielsen - Director European Markets,https://dk.linkedin.com/in/danielpecnik/en
Alexander Strassburger - Managing Director - Lone Star ...,https://uk.linkedin.com/in/alexander-strassburger-7a40058b
Baldwin Moses - Buyer of Commercial and Residential ...,https://ca.linkedin.com/in/baldwin-moses-58677635
Daniel Belhassen - Chief Executive Officer,https://il.linkedin.com/in/daniel-belhassen-771b1a1b
Annelies Bindley - Real Estate Agent - Luton Properties,https://au.linkedin.com/in/annelies-bindley-a50003247
Robert Wittenberg - Directeur Montage Immobilier - Groupe ...,https://fr.linkedin.com/in/robert-wittenberg-9a030114
kenneth Adebola - Hall 7 Real Estate Limited,https://ng.linkedin.com/in/kenneth-adebola-1a4b643b
Nicole Koehler - Team Assistant - SIGNA Real Estate ...,https://au.linkedin.com/in/nicole-koehler-b06443163
Gregor Wammes - Real Estate Consultant at Boels Rental,https://nl.linkedin.com/in/gregor-wammes
Markus Knab - Real Estate Sales and Rentals - Barra,https://ca.linkedin.com/in/markus-knab-29487341
Marzieh Dehghani - Real Estate Manager - Nora,https://ir.linkedin.com/in/marzieh-dehghani-9a005b225
Yeliz Bicici MRICS - Chief Operating Officer,https://be.linkedin.com/in/yeliz-bicici-mrics-14b32a4
Steven Boel - Head Of Development Europe - Mileway,https://be.linkedin.com/in/steven-boel-361379100
Elisabeth Grimm - Senior Property Manager - Fox's real ...,https://au.linkedin.com/in/elisabeth-grimm-71705273
Zaheer Shaw - REALTOR® & Senior Partner,https://ca.linkedin.com/in/zaheer-shaw-62229573
Marcel Sedlak - Executive Board Member - HB Reavis,https://sk.linkedin.com/in/marcel-sedlak-7ba19435
Ozgur Oner - Director of the EU-Representation - GdW,https://be.linkedin.com/in/ozgur-oner-9ab406b
Nikos Togiopoulos - Real Estate Investment Specialist,https://gr.linkedin.com/in/nikos-togiopoulos-ba29b3123
Holger Adam - Head of Real Estate Development,https://gh.linkedin.com/in/holger-adam
Sergey Kumekov - Country Sales Director and ...,https://ru.linkedin.com/in/sergey-kumekov-137053256
Noemi Al Shara - Real Estate Consultant,https://ae.linkedin.com/in/noemi-al-shara-79b72025a
Erica Scott - Real Estate Broker - GREY Germany,https://ae.linkedin.com/in/erica-scott-3b3677a1
morteza nouri - Real Estate Broker - Royal LePage YCR,https://ca.linkedin.com/in/morteza-nouri-6659a211
Maximilien Richard Westphal - Chief Executive Officer,https://ch.linkedin.com/in/maximilienwestphal/en
Kaspar Kaljuvee - Estonia | Professional Profile,https://ee.linkedin.com/in/kaspar-kaljuvee-41aa1928
Shikibu Oishi - Head of Division for Climate Action and ...,https://jp.linkedin.com/in/shikibuoishi/en
Mario Brox - Independent Residential Property Manager,https://ca.linkedin.com/in/mario-brox-14195382
Axel Despriet - Managing Partner - Mitiska REIM,https://be.linkedin.com/in/axel-despriet-bb34069
Dimitra Tsintsifa - Erasmus University Rotterdam,https://gr.linkedin.com/in/dimitra-tsintsifa-784ba0212
Ana Brighton - Siemens Real Estate Germany,https://pt.linkedin.com/in/ana-brighton-b109aa42
Sarah A. Wessendorf - Luxury Real Estate Agent,https://ae.linkedin.com/in/sarah-a-wessendorf-a896a6245
Alex Gutedel – Senior Investment Manager,https://ch.linkedin.com/in/alexandregutedel
"David Ming - Royal LePage-Westside, Vancouver, BC",https://ca.linkedin.com/in/david-ming-bab40531
Renate Beck - Real Estate Agent - Keller Williams One ...,https://gr.linkedin.com/in/renate-beck-2119362b
Axel Werner - Founder & Managing Director,https://gr.linkedin.com/in/axel-werner-5182098
Michaela Criper - Real Estate Consultant - Keller Williams ...,https://ca.linkedin.com/in/michaela-criper-97820918
Annelie Bertrán (born Schulte) - Licensed Real Estate Agent,https://lu.linkedin.com/in/annelie-bertr%C3%A1n-schulte
Martina Reichardt - Business Owner - My Bahamas Realtor,https://bs.linkedin.com/in/martina-reichardt-1ab40544
Margaux Radici - Head of Real Estate Luxembourg & ...,https://fr.linkedin.com/in/margaux-radici-42760b125
Konrad Schmid-Meil - Sales Rep - Landquest Realty Corp.,https://ca.linkedin.com/in/konrad-schmid-meil-00280917
Nila Firouzfar - Germany | Professional Profile,https://ir.linkedin.com/in/nila-firouzfar-76209541
"Abhi Patel - Coblenz, Rhineland-Palatinate, Germany",https://in.linkedin.com/in/abhi-patel-3b849a16a
"Steffen Hugo - Full-TIme Real Estate Broker, REALTOR® ...",https://ca.linkedin.com/in/steffen-hugo-57673712
Alexander Liebrecht - Managing Partner,https://ca.linkedin.com/in/alexanderliebrecht
Tali Berdichevsky - Head Of Sales Marketing - Germany,https://il.linkedin.com/in/tali-berdichevsky
Robert Luetkehaus - Honorary Consul of the Federal ...,https://je.linkedin.com/in/robert-luetkehaus-9b671659
Ioanna Dimpetrou - Food & Beverage Businesses,https://gr.linkedin.com/in/ioanna-dimpetrou-2678b1232
Jenny (Eugenia) Sof Diamantis - PRES. AND CEO,https://gr.linkedin.com/in/jenny-eugenia-sof-diamantis-b212058
Christopher Kimm - Head of Real Estate Asia Pacific - DWS ...,https://sg.linkedin.com/in/christopher-kimm-b78000278
Freshta Asghari - ALP Techer - RET Real Estate Germany ...,https://af.linkedin.com/in/freshta-asghari-8bb55421b
Franziska Setz - Private Estate Administrator / Trustee,https://de.linkedin.com/in/franziska-setz/en?trk=people-guest_people_search-card
"Silvia Buresch - Business Academy, Mannheim, Germany",https://ca.linkedin.com/in/silvia-buresch-2b019654
Omar Atef Fagal - Metropolia University of Applied Sciences,https://fi.linkedin.com/in/omarateffagal?trk=public_profile_browsemap
RANJIT BOKARIA BOKARIA - ADVISER,https://in.linkedin.com/in/ranjit-bokaria-bokaria-a9a21258
Yan Naung Win - University of Europe for Applied Sciences,https://mm.linkedin.com/in/yan-naung-win-b2392241
Wojciech Roszak – Senior Capital Markets Manager ...,https://pl.linkedin.com/in/wojciech-roszak-040514154
Oliver Brazier - MD - BRG Capital Investment Management ...,https://mc.linkedin.com/in/oliver-brazier-5b806249
Kola Akinsomi - University of the Witwatersrand,https://za.linkedin.com/in/kola-akinsomi-7bb2a939
Stefan Knöbel - International Sales Marketing,https://es.linkedin.com/in/sknobel/en
"Simon Marrison - Senior Advisor, Real Estate, Europe",https://fr.linkedin.com/in/simon-marrison-473737120/en
"Ankur Kedia - Cologne, North Rhine-Westphalia, Germany",https://in.linkedin.com/in/theankurkedia
Daniel Salama - Managing Partner - REIT Summit,https://il.linkedin.com/in/salamadaniel
Tabea Soellner (formerly Haupt) - Associate Director,https://au.linkedin.com/in/tabea-soellner-formerly-haupt-aa0b5030
Ada aharon levy - Real Estate Broker,https://pt.linkedin.com/in/ada-aharon-levy-230bb2170
Arif Usman - Head of Facility Management & Real Estate,https://pk.linkedin.com/in/arif-usman-741b3325
Muhammad Saad - Technical University of Munich,https://pk.linkedin.com/in/muhammad-saad-9588181a4
Viktor Oswald - Real Estate Valuation Analyst - Cushman & ...,https://hu.linkedin.com/in/viktor-oswald-b893b912b
"Surjit Singh - Director - India Operations - HKS 1835, ...",https://in.linkedin.com/in/surjitmumbai
Minou Morales-Montano - Owner,https://tt.linkedin.com/in/minou-morales-montano-2481322b
ISAH INNOCENT - Real Estate Broker,https://ae.linkedin.com/in/isah-innocent-53738816b?trk=public_profile_browsemap
Amir Wani - Metropolia University of Applied Sciences,https://fi.linkedin.com/in/amir-wani-b58602138?trk=public_profile_browsemap
John O. - Co-Founder - Global Realtors Network (GRN),https://ie.linkedin.com/in/john-o-a741b1104
Andreas Strangemann - President - Investra Ltd. & ...,https://ca.linkedin.com/in/andreas-strangemann-ab925631
Uwe Pehl - Real Estate Consultant - O-Yes Properties,https://za.linkedin.com/in/uwe-pehl-57530847
Ludwig Wagner - REALTOR® - Robinson&Harmsen,https://ca.linkedin.com/in/ludwig-wagner-62783648
Maria Semerdjieva - Project Manager - Phoenix Real ...,https://bg.linkedin.com/in/maria-semerdjieva-826bb470
Dorota Pieczątka – Real Estate Strategy & Transactions for ...,https://pl.linkedin.com/in/dorota-piecz%C4%85tka-54525186
"Ritu Udasi - Düsseldorf, North Rhine-Westphalia, Germany",https://in.linkedin.com/in/ritu-udasi-28396793
obaida Abofaker - Real Estate Broker - Self-employed,https://ae.linkedin.com/in/obaida-abofaker-790914198
"Kobi Banerjee - India, Germany, Canada",https://ca.linkedin.com/in/kobi-banerjee-2a896a89
Raimund Schroeder - Managing Partner/ CIA - Family Office,https://es.linkedin.com/in/raimundschroeder
Andreas Hirschmann - Senior Pipeline Engineer,https://bd.linkedin.com/in/andreas-hirschmann-92a7703
"Mradul Nagar - Indore, Madhya Pradesh, India",https://in.linkedin.com/in/mradulnagar?trk=public_profile_browsemap
Oluwatimilehin O. - Hochschule für Technik und Wirtschaft ...,https://ng.linkedin.com/in/oluwatimilehin-o-230611156?trk=public_profile_browsemap
Thomas Wahlmann - Barfoot & Thompson,https://nz.linkedin.com/in/thomas-wahlmann-realtor
Saeed Awad - Owner - Egyptian Germany For Real Estate,https://eg.linkedin.com/in/saeed-awad-81473128
Jaz Hoy - Director/Licensee - Jaz Realty,https://au.linkedin.com/in/jazhoy
"Galina Psavka - Re/Max Realtron Realty Inc., Brokerage",https://ca.linkedin.com/in/galina-psavka-0988aa3b
Donna Van't Hof - Real Estate Agent - EXIT Realty Inter Lake,https://ca.linkedin.com/in/donna-van-t-hof-10555521
Marc-Oliver Tschabold - Credit Suisse,https://ch.linkedin.com/in/marcolivertschabold
Melanie Kotschenreuther - Hong Kong SAR,https://hk.linkedin.com/in/melanieko
Thomas Wahlmann - Barfoot & Thompson,https://nz.linkedin.com/in/thomas-wahlmann-realtor/de
Ruediger Schwarz - PGIM Real Estate,https://lu.linkedin.com/in/ruediger-schwarz-78810483
SYED MUNEEB AHMED - Germany | Professional Profile,https://pk.linkedin.com/in/syed-muneeb-ahmed-5a0294129?trk=prof-samename-picture
Jesse A. - Director - Mental Health Alliance Foundation,https://ng.linkedin.com/in/jesse-a-595b09109?trk=people-guest_people_search-card
Philipp Emminger MRICS - BNP Paribas Real Estate,https://de.linkedin.com/in/philipp-emminger/en?trk=public_profile_share_view_actor-name
Allyson Kotzee Nel - Working from home. Seeking part-time ...,https://za.linkedin.com/in/allyson-kotzee-nel-9ab233b6
Natasha Chisha Kurt - SOAS University of London,https://zm.linkedin.com/in/natasha-chisha-kurt-599672145
Angelika Goertz - Solution Expert Finance Management,https://ca.linkedin.com/in/angelikagoertz
Richard Boyd - Fellow - The Bio-Leadership Project,https://nl.linkedin.com/in/richard-c-boyd
Colin Oickle - Real Estate Manager- Atlantic Canada,https://ca.linkedin.com/in/colin-oickle-66575811a
Iman Tayyeb Taher - International Key Account Manager,https://fr.linkedin.com/in/imantayyeb
Adrian Low,https://sg.linkedin.com/in/adrian-low-6443277
Tracy GERMANY,https://fr.linkedin.com/in/t-germany/en
Timon B. - Greater Brisbane Area | Professional Profile,https://au.linkedin.com/in/timonbiere
Sudhakar Devandla - Branch Manager - DHANI LOANS & ...,https://in.linkedin.com/in/sudhakar-devandla-77a128149
Simon Sondern - Founder & Managing Director - Vibe Real ...,https://rw.linkedin.com/in/simonsondern
Marios Mariou - Founder/CEO - adAxia constructions,https://gr.linkedin.com/in/marios-mariou-87a095193
Jan-Christoph Ferber - Senior Development Manager,https://nz.linkedin.com/in/jan-christoph-ferber-234a56181
"Aiman Zahra - Hamburg, Hamburg, Germany",https://pk.linkedin.com/in/aiman-zahra-17604112a
Karen Kiely - Residential Sales Consultant,https://nz.linkedin.com/in/karen-kiely-2b657899
Daniel Coltof - Founder & Senior Partner - Business Space,https://be.linkedin.com/in/danielcoltof
Banovsha Abbasova - Azerbaijan | Professional Profile,https://az.linkedin.com/in/banovsha-abbasova-0158a934
Christopher Linkas - Managing Director - Fortress ...,https://es.linkedin.com/in/christopher-linkas
Kevin Karl Castlunger - Managing Partner,https://it.linkedin.com/in/castlunger
Ursula Morel Personal Real Estate Corporation,https://ca.linkedin.com/in/ursulamorel
Armin Woerle - Chief Financial Officer,https://ng.linkedin.com/in/armin-woerle-569178165
"Beate Christeleit - Paralimni, Famagusta, Cyprus",https://cy.linkedin.com/in/beatechristeleit
Yash Banthia - Manager Financial Markets - PwC SDC ...,https://in.linkedin.com/in/yashbanthia
"Ysabelle Suarez - Itzehoe, Schleswig-Holstein, Germany",https://ph.linkedin.com/in/ysabellesuarez
Marc Reijnen - Head of Investment and Asset Management ...,https://fr.linkedin.com/in/marc-reijnen-4625847
Sharon Back - Real Estate Specialist - Project managment ...,https://il.linkedin.com/in/sharon-back-14165713
Uwe Majeed Koethe - Project Manager / Advisor / Consultant,https://pt.linkedin.com/in/uwe-majeed-koethe-6270291b
Julia Rauch - Real Estate Consultant - Aquilion Property,https://pt.linkedin.com/in/juliaincascais
Andre Spehr - BNP Paribas Real Estate,https://fr.linkedin.com/in/andre-spehr-25449995
Jürgen Lutz MRICS – Head of Real Estate Asset ...,https://ch.linkedin.com/in/j%C3%BCrgen-lutz-mrics-a21748206
"Jiri Wasserbauer - Altenberg, Saxony, Germany",https://nz.linkedin.com/in/jiri-wasserbauer-1b159355
Daniel Malan - Real Estate Sales Consultant,https://au.linkedin.com/in/daniel-malan-64b215173
Lt Commander Kushal Singh - Director - Head of Facility ...,https://in.linkedin.com/in/lt-commander-kushal-singh-3502ba15
Jos Veenhof - Manager Real Estate Germany,https://nl.linkedin.com/in/jos-veenhof-85440012
Nick Terry - Executive Director - Real Estate - Ocorian,https://je.linkedin.com/in/nick-terry-1a5b1013
Jan de Breet - Head of Real Estate and Facility Benelux ...,https://nl.linkedin.com/in/jandebreet
Shaista Qamar - Rhine-Waal University,https://pk.linkedin.com/in/shaista-qamar-99553718a?trk=people-guest_people_search-card
Jesús Vázquez Márquez - Real Estate Consultant,https://es.linkedin.com/in/jes%C3%BAs-v%C3%A1zquez-m%C3%A1rquez-a08ba8202
Cengiz Coelhan MRICS - Head of Finance Germany,https://lu.linkedin.com/in/cengiz-coelhan-mrics-a0a740120
Joseph Van Calster - Global Category Manager Retail ...,https://be.linkedin.com/in/joseph-van-calster-57623a7
Patrick Schulze,https://sg.linkedin.com/in/patrickschulze
Hans Vermeeren MRE - Managing Director - Head of Asset ...,https://nl.linkedin.com/in/hans-vermeeren-mre-47ba7420
Enrico de Koster - CEO REAL ESTATE Belgium ...,https://nl.linkedin.com/in/enricodekoster
Horst Uckrow - Managing Director & Co -Founder,https://ae.linkedin.com/in/horst-uckrow-b13700a
Felicia He - Manager - Germany Trade & Invest,https://hk.linkedin.com/in/felicia-he-78501a199
"Yannick Bartens, PhD",https://ba.linkedin.com/in/yannickbartens/en
"Masaki Mori, PhD",https://ch.linkedin.com/in/masaki-mori-ehl
Rachel Kung - Owner - JR REal Estate Services,https://sg.linkedin.com/in/rachel-kung-4a902b23
Nancy Goh - SG Real Estate Agency CEA Licensee Holder,https://sg.linkedin.com/in/nancy-goh-178450bb
Fabian Hauswirth - Real Estate Portfolio Manager - Baloise ...,https://ch.linkedin.com/in/fabianhauswirth/en
Paul Theodore - Director - Digital Realty,https://au.linkedin.com/in/paul-theodore-00008013
Dr. Dirk Seifert - Chairman of the Board - MDM Real Estate ...,https://ae.linkedin.com/in/drseifertshanghai88888/en
Dorothea Essig – Region Head | Real Estate,https://ch.linkedin.com/in/dorotheaessig
"MARIA AMUPOLO - Category Buyer - Woermann, Brock & ...",https://na.linkedin.com/in/maria-amupolo-a32017a0
Nauth Oliver - Real Estate Specialist - Lexlis Inc,https://ua.linkedin.com/in/nauth-oliver-39b971229?trk=public_profile_browsemap
Benedikt Hartig - EYEMAXX Real Estate Group,https://at.linkedin.com/in/benedikt-hartig-17008311
"Danish Bodley - Berlin, Berlin, Germany | Professional Profile",https://in.linkedin.com/in/danish-bodley-aa7645180
